roll_no,sub_code,internal_marks,external_marks,sgpa,total_marks
1883930901,REC753,76,0,7.42,76
1883930901,REC754,145,0,7.42,145
1883930902,RAS301,14,21,4.58,35
1883930902,RVE301,16,25,4.58,41
1883930902,REE305,20,26,4.58,46
1883930902,REC301,12,36,4.58,48
1883930902,REC302,16,37,4.58,53
1883930902,REC303,15,25,4.58,40
1883930902,REC351,38,39,4.58,77
1883930902,REC352,40,35,4.58,75
1883930902,REC353,35,37,4.58,72
1883930902,REC354,37,39,4.58,76
1883930902,ROE047,24,25,4.38,49
1883930902,RAS402,15,26,4.38,41
1883930902,REC401,20,21,4.38,41
1883930902,REC402,14,30,4.38,44
1883930902,REC403,14,27,4.38,41
1883930902,RCS406,8,14,4.38,22
1883930902,REC451,40,37,4.38,77
1883930902,REC452,34,36,4.38,70
1883930902,REC453,39,41,4.38,80
1883930902,RCS456,30,42,4.38,72
1883930902,RAS501,24,40,6.25,64
1883930902,RAS502,21,36,6.25,57
1883930902,REC501A,17,36,6.25,53
1883930902,REC502,19,38,6.25,57
1883930902,REC503,11,34,6.25,45
1883930902,REC051,16,30,6.25,46
1883930902,REC551,34,47,6.25,81
1883930902,REC552,45,38,6.25,83
1883930902,REC553,38,38,6.25,76
1883930902,REC554,33,45,6.25,78
1883930902,RAS601,28,41,6.46,69
1883930902,RUC601,22,36,6.46,58
1883930902,RIC603,16,32,6.46,48
1883930902,REC601,19,34,6.46,53
1883930902,REC602,28,41,6.46,69
1883930902,REC064,15,32,6.46,47
1883930902,REC651,44,41,6.46,85
1883930902,REC652,48,42,6.46,90
1883930902,RIC653,40,40,6.46,80
1883930902,RIC651,38,39,6.46,77
1883930902,ROE072,23,31,6.88,54
1883930902,REC072,18,32,6.88,50
1883930902,REC075,20,38,6.88,58
1883930902,REC701,19,36,6.88,55
1883930902,REC702,20,31,6.88,51
1883930902,REC751,40,44,6.88,84
1883930902,REC752,40,44,6.88,84
1883930902,REC753,80,0,6.88,80
1883930902,REC754,175,0,6.88,175
1883930903,RAS301,21,28,6.96,49
1883930903,RVE301,16,47,6.96,63
1883930903,REE305,27,49,6.96,76
1883930903,REC301,23,29,6.96,52
1883930903,REC302,22,38,6.96,60
1883930903,REC303,20,46,6.96,66
1883930903,REC351,39,44,6.96,83
1883930903,REC352,44,42,6.96,86
1883930903,REC353,36,41,6.96,77
1883930903,REC354,40,45,6.96,85
1883930903,ROE047,29,46,7.17,75
1883930903,RAS402,24,38,7.17,62
1883930903,REC401,19,30,7.17,49
1883930903,REC402,17,43,7.17,60
1883930903,REC403,17,39,7.17,56
1883930903,RCS406,21,41,7.17,62
1883930903,REC451,41,40,7.17,81
1883930903,REC452,45,48,7.17,93
1883930903,REC453,41,43,7.17,84
1883930903,RCS456,41,43,7.17,84
1883930903,RAS501,29,38,7.5,67
1883930903,RAS502,23,46,7.5,69
1883930903,REC501A,18,45,7.5,63
1883930903,REC502,23,44,7.5,67
1883930903,REC503,22,47,7.5,69
1883930903,REC051,22,49,7.5,71
1883930903,REC551,38,45,7.5,83
1883930903,REC552,46,43,7.5,89
1883930903,REC553,42,42,7.5,84
1883930903,REC554,37,47,7.5,84
1883930903,RAS601,28,49,7.75,77
1883930903,RUC601,26,47,7.75,73
1883930903,RIC603,20,43,7.75,63
1883930903,REC601,21,44,7.75,65
1883930903,REC602,24,46,7.75,70
1883930903,REC064,18,42,7.75,60
1883930903,REC651,47,45,7.75,92
1883930903,REC652,45,45,7.75,90
1883930903,RIC653,41,43,7.75,84
1883930903,RIC651,30,40,7.75,70
1883930903,ROE072,23,45,7.75,68
1883930903,REC072,28,48,7.75,76
1883930903,REC075,26,46,7.75,72
1883930903,REC701,24,50,7.75,74
1883930903,REC702,21,37,7.75,58
1883930903,REC751,46,48,7.75,94
1883930903,REC752,39,48,7.75,87
1883930903,REC753,75,0,7.75,75
1883930903,REC754,150,0,7.75,150
1883930904,RAS301,22,46,7.25,68
1883930904,RVE301,17,38,7.25,55
1883930904,REE305,25,47,7.25,72
1883930904,REC301,23,46,7.25,69
1883930904,REC302,23,28,7.25,51
1883930904,REC303,24,46,7.25,70
1883930904,REC351,37,45,7.25,82
1883930904,REC352,40,35,7.25,75
1883930904,REC353,39,44,7.25,83
1883930904,REC354,39,45,7.25,84
1883930904,ROE047,26,43,7.08,69
1883930904,RAS402,21,49,7.08,70
1883930904,REC401,24,33,7.08,57
1883930904,REC402,24,45,7.08,69
1883930904,REC403,21,33,7.08,54
1883930904,RCS406,16,35,7.08,51
1883930904,REC451,41,40,7.08,81
1883930904,REC452,41,44,7.08,85
1883930904,REC453,42,44,7.08,86
1883930904,RCS456,44,42,7.08,86
1883930904,RAS501,25,36,7.13,61
1883930904,RAS502,29,40,7.13,69
1883930904,REC501A,25,37,7.13,62
1883930904,REC502,22,42,7.13,64
1883930904,REC503,28,41,7.13,69
1883930904,REC051,22,36,7.13,58
1883930904,REC551,39,40,7.13,79
1883930904,REC552,48,44,7.13,92
1883930904,REC553,45,44,7.13,89
1883930904,REC554,38,36,7.13,74
1883930904,RAS601,28,49,7.71,77
1883930904,RUC601,24,46,7.71,70
1883930904,RIC603,21,44,7.71,65
1883930904,REC601,21,44,7.71,65
1883930904,REC602,24,46,7.71,70
1883930904,REC064,22,44,7.71,66
1883930904,REC651,42,42,7.71,84
1883930904,REC652,45,43,7.71,88
1883930904,RIC653,44,42,7.71,86
1883930904,RIC651,42,42,7.71,84
1883930904,ROE072,25,31,7.33,56
1883930904,REC072,20,38,7.33,58
1883930904,REC075,25,53,7.33,78
1883930904,REC701,25,25,7.33,50
1883930904,REC702,25,43,7.33,68
1883930904,REC751,42,42,7.33,84
1883930904,REC752,45,42,7.33,87
1883930904,REC753,80,0,7.33,80
1883930904,REC754,170,0,7.33,170
1883930905,RAS301,22,33,6.75,55
1883930905,RVE301,14,31,6.75,45
1883930905,REE305,27,44,6.75,71
1883930905,REC301,21,35,6.75,56
1883930905,REC302,20,33,6.75,53
1883930905,REC303,22,51,6.75,73
1883930905,REC351,42,36,6.75,78
1883930905,REC352,38,34,6.75,72
1883930905,REC353,39,42,6.75,81
1883930905,REC354,33,42,6.75,75
1883930905,ROE047,24,30,7.08,54
1883930905,RAS402,17,44,7.08,61
1883930905,REC401,19,33,7.08,52
1883930905,REC402,23,51,7.08,74
1883930905,REC403,21,36,7.08,57
1883930905,RCS406,19,41,7.08,60
1883930905,REC451,40,40,7.08,80
1883930905,REC452,40,43,7.08,83
1883930905,REC453,43,46,7.08,89
1883930905,RCS456,41,41,7.08,82
1883930905,RAS501,25,37,7.63,62
1883930905,RAS502,22,41,7.63,63
1883930905,REC501A,22,42,7.63,64
1883930905,REC502,21,49,7.63,70
1883930905,REC503,20,45,7.63,65
1883930905,REC051,20,52,7.63,72
1883930905,REC551,40,36,7.63,76
1883930905,REC552,44,42,7.63,86
1883930905,REC553,41,41,7.63,82
1883930905,REC554,39,42,7.63,81
1883930905,RAS601,28,49,7.42,77
1883930905,RUC601,20,43,7.42,63
1883930905,RIC603,22,44,7.42,66
1883930905,REC601,21,44,7.42,65
1883930905,REC602,23,45,7.42,68
1883930905,REC064,19,42,7.42,61
1883930905,REC651,44,42,7.42,86
1883930905,REC652,45,43,7.42,88
1883930905,RIC653,44,42,7.42,86
1883930905,RIC651,33,39,7.42,72
1883930905,ROE072,24,35,7.46,59
1883930905,REC072,22,46,7.46,68
1883930905,REC075,24,46,7.46,70
1883930905,REC701,22,41,7.46,63
1883930905,REC702,24,40,7.46,64
1883930905,REC751,40,50,7.46,90
1883930905,REC752,36,50,7.46,86
1883930905,REC753,76,0,7.46,76
1883930905,REC754,150,0,7.46,150
1883930906,RAS301,19,41,6.92,60
1883930906,RVE301,15,31,6.92,46
1883930906,REE305,27,44,6.92,71
1883930906,REC301,22,27,6.92,49
1883930906,REC302,20,43,6.92,63
1883930906,REC303,24,45,6.92,69
1883930906,REC351,40,42,6.92,82
1883930906,REC352,46,42,6.92,88
1883930906,REC353,35,46,6.92,81
1883930906,REC354,35,40,6.92,75
1883930906,ROE047,20,31,6.29,51
1883930906,RAS402,22,46,6.29,68
1883930906,REC401,19,45,6.29,64
1883930906,REC402,16,26,6.29,42
1883930906,REC403,20,39,6.29,59
1883930906,RCS406,17,28,6.29,45
1883930906,REC451,39,42,6.29,81
1883930906,REC452,42,45,6.29,87
1883930906,REC453,39,41,6.29,80
1883930906,RCS456,47,42,6.29,89
1883930906,RAS501,29,43,7.21,72
1883930906,RAS502,22,46,7.21,68
1883930906,REC501A,17,49,7.21,66
1883930906,REC502,22,48,7.21,70
1883930906,REC503,13,48,7.21,61
1883930906,REC051,15,32,7.21,47
1883930906,REC551,42,35,7.21,77
1883930906,REC552,46,41,7.21,87
1883930906,REC553,35,40,7.21,75
1883930906,REC554,41,42,7.21,83
1883930906,RAS601,28,48,7.46,76
1883930906,RUC601,26,46,7.46,72
1883930906,RIC603,16,39,7.46,55
1883930906,REC601,25,46,7.46,71
1883930906,REC602,24,45,7.46,69
1883930906,REC064,18,41,7.46,59
1883930906,REC651,43,42,7.46,85
1883930906,REC652,45,43,7.46,88
1883930906,RIC653,41,41,7.46,82
1883930906,RIC651,40,41,7.46,81
1883930906,ROE072,24,42,8.0,66
1883930906,REC072,22,47,8.0,69
1883930906,REC075,25,52,8.0,77
1883930906,REC701,25,40,8.0,65
1883930906,REC702,25,46,8.0,71
1883930906,REC751,44,44,8.0,88
1883930906,REC752,40,44,8.0,84
1883930906,REC753,89,0,8.0,89
1883930906,REC754,180,0,8.0,180
1883930907,RAS301,18,31,6.33,49
1883930907,RVE301,16,46,6.33,62
1883930907,REE305,28,39,6.33,67
1883930907,REC301,23,31,6.33,54
1883930907,REC302,20,26,6.33,46
1883930907,REC303,20,31,6.33,51
1883930907,REC351,42,41,6.33,83
1883930907,REC352,36,36,6.33,72
1883930907,REC353,39,41,6.33,80
1883930907,REC354,37,39,6.33,76
1883930907,ROE047,27,47,6.58,74
1883930907,RAS402,21,33,6.58,54
1883930907,REC401,22,43,6.58,65
1883930907,REC402,16,25,6.58,41
1883930907,REC403,22,38,6.58,60
1883930907,RCS406,14,35,6.58,49
1883930907,REC451,42,37,6.58,79
1883930907,REC452,41,44,6.58,85
1883930907,REC453,40,42,6.58,82
1883930907,RCS456,44,41,6.58,85
1883930907,RAS501,27,48,7.38,75
1883930907,RAS502,26,46,7.38,72
1883930907,REC501A,22,37,7.38,59
1883930907,REC502,20,50,7.38,70
1883930907,REC503,12,48,7.38,60
1883930907,REC051,21,31,7.38,52
1883930907,REC551,39,40,7.38,79
1883930907,REC552,46,41,7.38,87
1883930907,REC553,37,40,7.38,77
1883930907,REC554,38,42,7.38,80
1883930907,RAS601,27,46,7.67,73
1883930907,RUC601,27,46,7.67,73
1883930907,RIC603,21,42,7.67,63
1883930907,REC601,21,42,7.67,63
1883930907,REC602,26,45,7.67,71
1883930907,REC064,22,42,7.67,64
1883930907,REC651,45,43,7.67,88
1883930907,REC652,46,43,7.67,89
1883930907,RIC653,40,41,7.67,81
1883930907,RIC651,35,40,7.67,75
1883930907,ROE072,23,31,7.58,54
1883930907,REC072,29,38,7.58,67
1883930907,REC075,27,40,7.58,67
1883930907,REC701,25,45,7.58,70
1883930907,REC702,27,46,7.58,73
1883930907,REC751,48,44,7.58,92
1883930907,REC752,41,44,7.58,85
1883930907,REC753,78,0,7.58,78
1883930907,REC754,150,0,7.58,150
1883930908,RAS301,20,40,7.54,60
1883930908,RVE301,20,41,7.54,61
1883930908,REE305,26,50,7.54,76
1883930908,REC301,24,54,7.54,78
1883930908,REC302,20,43,7.54,63
1883930908,REC303,22,39,7.54,61
1883930908,REC351,43,49,7.54,92
1883930908,REC352,40,36,7.54,76
1883930908,REC353,38,43,7.54,81
1883930908,REC354,35,40,7.54,75
1883930908,ROE047,29,47,7.71,76
1883930908,RAS402,23,41,7.71,64
1883930908,REC401,26,50,7.71,76
1883930908,REC402,19,36,7.71,55
1883930908,REC403,24,53,7.71,77
1883930908,RCS406,19,48,7.71,67
1883930908,REC451,45,45,7.71,90
1883930908,REC452,44,48,7.71,92
1883930908,REC453,44,46,7.71,90
1883930908,RCS456,44,39,7.71,83
1883930908,RAS501,26,48,8.42,74
1883930908,RAS502,24,61,8.42,85
1883930908,REC501A,22,41,8.42,63
1883930908,REC502,26,60,8.42,86
1883930908,REC503,21,61,8.42,82
1883930908,REC051,20,42,8.42,62
1883930908,REC551,44,47,8.42,91
1883930908,REC552,48,43,8.42,91
1883930908,REC553,42,42,8.42,84
1883930908,REC554,43,47,8.42,90
1883930908,RAS601,27,53,8.58,80
1883930908,RUC601,24,51,8.58,75
1883930908,RIC603,23,50,8.58,73
1883930908,REC601,27,53,8.58,80
1883930908,REC602,25,52,8.58,77
1883930908,REC064,21,49,8.58,70
1883930908,REC651,46,45,8.58,91
1883930908,REC652,46,45,8.58,91
1883930908,RIC653,43,44,8.58,87
1883930908,RIC651,46,45,8.58,91
1883930908,ROE072,27,39,8.25,66
1883930908,REC072,26,48,8.25,74
1883930908,REC075,27,40,8.25,67
1883930908,REC701,27,55,8.25,82
1883930908,REC702,27,45,8.25,72
1883930908,REC751,46,50,8.25,96
1883930908,REC752,43,50,8.25,93
1883930908,REC753,85,0,8.25,85
1883930908,REC754,170,0,8.25,170
1883930909,RAS301,15,32,7.17,47
1883930909,RVE301,16,48,7.17,64
1883930909,REE305,26,55,7.17,81
1883930909,REC301,24,46,7.17,70
1883930909,REC302,22,47,7.17,69
1883930909,REC303,15,43,7.17,58
1883930909,REC351,39,42,7.17,81
1883930909,REC352,40,39,7.17,79
1883930909,REC353,43,36,7.17,79
1883930909,REC354,35,47,7.17,82
1883930909,ROE047,29,46,7.96,75
1883930909,RAS402,25,49,7.96,74
1883930909,REC401,22,50,7.96,72
1883930909,REC402,16,44,7.96,60
1883930909,REC403,23,51,7.96,74
1883930909,RCS406,17,54,7.96,71
1883930909,REC451,40,37,7.96,77
1883930909,REC452,42,45,7.96,87
1883930909,REC453,39,41,7.96,80
1883930909,RCS456,47,40,7.96,87
1883930909,RAS501,28,33,8.21,61
1883930909,RAS502,23,53,8.21,76
1883930909,REC501A,23,57,8.21,80
1883930909,REC502,25,50,8.21,75
1883930909,REC503,23,56,8.21,79
1883930909,REC051,28,48,8.21,76
1883930909,REC551,45,40,8.21,85
1883930909,REC552,46,44,8.21,90
1883930909,REC553,42,44,8.21,86
1883930909,REC554,44,38,8.21,82
1883930909,RAS601,29,54,8.33,83
1883930909,RUC601,24,51,8.33,75
1883930909,RIC603,20,48,8.33,68
1883930909,REC601,23,50,8.33,73
1883930909,REC602,29,54,8.33,83
1883930909,REC064,22,49,8.33,71
1883930909,REC651,44,42,8.33,86
1883930909,REC652,48,43,8.33,91
1883930909,RIC653,42,42,8.33,84
1883930909,RIC651,43,42,8.33,85
1883930909,ROE072,25,40,8.08,65
1883930909,REC072,29,46,8.08,75
1883930909,REC075,28,42,8.08,70
1883930909,REC701,27,41,8.08,68
1883930909,REC702,28,49,8.08,77
1883930909,REC751,48,48,8.08,96
1883930909,REC752,42,50,8.08,92
1883930909,REC753,80,0,8.08,80
1883930909,REC754,175,0,8.08,175
1883930910,RAS301,22,28,6.96,50
1883930910,RVE301,21,42,6.96,63
1883930910,REE305,27,40,6.96,67
1883930910,REC301,22,44,6.96,66
1883930910,REC302,16,46,6.96,62
1883930910,REC303,16,40,6.96,56
1883930910,REC351,44,45,6.96,89
1883930910,REC352,36,38,6.96,74
1883930910,REC353,35,35,6.96,70
1883930910,REC354,35,45,6.96,80
1883930910,ROE047,29,45,7.46,74
1883930910,RAS402,23,35,7.46,58
1883930910,REC401,22,45,7.46,67
1883930910,REC402,19,38,7.46,57
1883930910,REC403,25,54,7.46,79
1883930910,RCS406,19,52,7.46,71
1883930910,REC451,43,37,7.46,80
1883930910,REC452,43,45,7.46,88
1883930910,REC453,42,42,7.46,84
1883930910,RCS456,47,42,7.46,89
1883930910,RAS501,30,47,8.13,77
1883930910,RAS502,25,54,8.13,79
1883930910,REC501A,21,60,8.13,81
1883930910,REC502,20,57,8.13,77
1883930910,REC503,13,55,8.13,68
1883930910,REC051,20,50,8.13,70
1883930910,REC551,37,47,8.13,84
1883930910,REC552,48,41,8.13,89
1883930910,REC553,35,40,8.13,75
1883930910,REC554,36,47,8.13,83
1883930910,RAS601,29,53,8.33,82
1883930910,RUC601,27,52,8.33,79
1883930910,RIC603,23,49,8.33,72
1883930910,REC601,25,51,8.33,76
1883930910,REC602,24,50,8.33,74
1883930910,REC064,22,48,8.33,70
1883930910,REC651,45,43,8.33,88
1883930910,REC652,47,43,8.33,90
1883930910,RIC653,42,42,8.33,84
1883930910,RIC651,45,43,8.33,88
1883930910,ROE072,25,44,8.08,69
1883930910,REC072,23,52,8.08,75
1883930910,REC075,22,49,8.08,71
1883930910,REC701,22,51,8.08,73
1883930910,REC702,25,41,8.08,66
1883930910,REC751,42,48,8.08,90
1883930910,REC752,36,48,8.08,84
1883930910,REC753,85,0,8.08,85
1883930910,REC754,170,0,8.08,170
